,Individual,Population,Cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
394,individual394,PUR,5,-0.00331065962610569,0.0110794365662632,-0.0188359701369687,0.0114876127675006,-0.000993034981666332,-0.0036478011891664,-0.0210293427325005,-0.00511771089859057,-0.00275911877557404,-0.0617304017710229,-0.0196720705079687,0.0517549202630753,0.00941253423125868,-0.0165369103436962,0.00886680833791447,0.00277049351452648,0.00827775934003719,-0.0324848847661144,-0.0153995856600954,-0.0113458546921144,0.0190100386619655,-0.0157345237560111,0.0107105047228891,-0.0128867750496657,-0.0161723709468041
395,individual395,PUR,5,-0.00169026271754046,0.0112663794053502,-0.0163988406012855,0.00978259288205008,-0.00261877975780667,-0.00179583545033952,-0.0201094545586107,0.000701745950733846,-0.00256054879345629,-0.0587779660784903,-0.0144883743033144,0.0420726332244958,0.0133338743788181,-0.0111364944191574,0.0162911943715892,-0.00809554989895434,0.000380211325350181,-0.0341816035624478,-0.0193645769152951,-0.0116778146130681,0.0198272384508267,-0.0225995843329371,0.0355167498075943,-0.00794643890054805,-0.0109570549204249
396,individual396,PUR,5,-0.00410988917419443,0.0128482831408944,-0.0173062748609055,0.00860808715608684,-0.00436695571600043,-0.00388994747164717,-0.0205979859756317,-0.00609998956615514,0.0032320290794053,-0.066020876790706,-0.0123297339312871,0.0521011237466955,0.0165677651052006,-0.0145348974941018,0.0127793381787208,0.00665901293001722,0.00378306329201846,-0.0215518601559945,-0.0166749620581976,-0.0237940921248938,0.0199209010615099,-0.0252213841289558,0.0210981473915092,-0.00391868146563994,-0.0207267323457398
397,individual397,PUR,5,-0.00714820633184607,0.0170468394761357,-0.0176351476519303,0.00487201086205882,-0.00322526370869632,-0.00182326484090755,-0.0212288675541025,-0.0069139990233405,0.00491531115482507,-0.0558885522742131,-0.0144392000041963,0.0426601675115668,0.0151729983720433,-0.0103347930976323,0.0228094104549826,-0.00509798036768835,0.011186546384691,-0.0254886081294852,-0.00826715932460404,-0.0146409396734581,0.0206637018546513,-0.00949621712854454,0.0216865404580356,-0.00780212014747805,-0.0194792268942779
398,individual398,PUR,5,-0.0082719514402975,0.0194806949518721,-0.0169915940488138,-0.00184684688174864,-0.00625896875850336,-0.00278901246404557,-0.0283878810038242,-0.00372807521668895,-0.0116213470127387,-0.0577424774094083,-0.014774349180064,0.050613813617483,0.0185215303277647,-0.0166102982173097,0.0242413472434716,-0.0075299651637413,-0.00220855860495071,-0.0363605951548449,-0.02872535665211,-0.0185820348418038,0.0212219408230176,-0.0204601891026352,0.0482897682782797,-0.0147272991862551,-0.0218868218188795
399,individual399,PUR,5,-0.00228820752518721,0.0153704605886331,-0.0166086537492159,0.00132386137292331,-0.00440742857321705,0.00211740996928196,-0.025679672106585,0.00016146503989236,-0.00317179191448853,-0.0523676982557106,-0.0195285345060972,0.0388971294159309,0.00043397380362127,-0.00299287142196167,0.0243300356028282,0.0116304593849891,0.00458894546189262,-0.0255610081150584,-0.0205922005969071,-0.0074010479492496,0.0175565052751752,-0.0177894225457454,0.0328712773143104,-0.0132961356069383,-0.0231471217345683
400,individual400,PUR,5,-0.00847360056558682,0.0225383805230413,-0.014091573435848,-0.0060727626198408,-0.000840202432053458,-0.00271254085752349,-0.0303741680252767,-0.00521033190065443,0.00562859510039104,-0.0230714472642932,-0.0110615624822813,0.0278780053872957,0.0150272888069063,0.0013750726931432,3.90417348334804e-05,-0.007767879929864,0.00240929396646056,-0.0078569658828213,-0.0107262354511528,0.000152836261866638,0.0157694751296024,-0.0216021461221277,0.0172349792151734,-0.000558282258658787,-0.00986674446285471
401,individual401,PUR,5,-0.00634608367857573,0.0178868742098544,-0.0152648030383035,-0.00143057064413019,-0.00566480772993918,-0.000531733352000765,-0.0260839528804755,-0.00760692064174828,-0.00429618052520156,-0.0455399327232197,-0.00945070111967657,0.035221134371993,0.00787532133126747,-0.000449761204839067,0.0120163013638841,0.00933624271377422,0.0055974858423036,-0.00988989450469915,-0.0159169905465218,-0.0119860686373449,0.0063067418619,-0.0195937804116339,0.0116110939656006,-0.00686232883320466,-0.00327037967544032
402,individual402,PUR,5,-0.00571927557932086,0.0193915105259633,-0.0138829852136214,-0.00292429872664677,-0.000161714643884525,0.000435400884680052,-0.0278058020765071,-0.00283906297662369,0.0059108179440393,-0.0419951825010322,-0.0270018026573983,0.0457982245073262,0.000889654099717713,-0.0145022949103251,0.0182161389862295,-0.0030675717767849,0.01100259762751,-0.0260093349889929,-0.0223118950953474,-0.00563880220018742,0.0141244907773241,0.00582004911478654,0.0257119053696624,-0.0108528923934245,-0.0140345815488994
403,individual403,PUR,0,0.0202684425940244,0.00225704181684703,-0.00791723299904398,0.00113028324076475,-0.000300007329518046,-0.0126362233258687,-0.00205768094217268,-0.000293017043989103,-0.00517576642687902,-0.0281625229932846,-0.00803292557666435,0.0307349327847526,0.0132064252360552,-0.0119034174619779,0.0107549323817289,0.00518717278413534,0.00508601189283368,-0.0254171888681761,-0.0228753621438015,-0.0116600659440154,0.0153205380279533,0.0194051797444149,0.0184611563417906,-0.0286090319839509,-0.0189807675678348
404,individual404,PUR,0,0.0122309930142911,0.00904196524219356,-0.00782635676112133,-0.00312362022596708,0.000148538957795115,-0.010191248542381,-0.0122924002140885,-0.000774327878003435,0.000808847265278607,-0.0231000541064067,0.00326329622488212,0.029389157403442,0.0212445116614314,-0.0039936036309764,0.0271368361000132,-0.0155750585959071,0.0028739609749085,-0.0194669630755962,-0.0243205234479152,0.00267067856127625,0.00495052142640286,0.0103956367627768,0.0169852692257959,-0.00355088900485095,-0.0123128836562787
405,individual405,PUR,5,-0.00262363444090643,0.0142088384833172,-0.0162143604292791,0.00449579433237549,-0.00191818493848452,-0.00260462147667697,-0.0202949245332995,-0.000405532733546347,-0.00563293335310061,-0.0581691979050276,-0.0153330275226181,0.0435453994485843,0.0200211974217598,-0.00575823999881956,0.0189372358139527,-0.00147904648101633,0.0109773615560621,-0.025109996847601,-0.0158489499146441,-0.0109225363291707,0.0195146408245128,-0.00746758280315107,0.0169367492589358,-0.0103590535571796,-0.00357799165772794
406,individual406,PUR,5,-0.00561777998489444,0.0188691031245462,-0.0144659891248538,-0.00304059248795827,-0.00454560645874001,-0.00443471486565087,-0.0341446960208134,-0.00471203975695747,-0.00459900690572195,-0.0456848511874738,-0.020182111995436,0.0401729309493983,0.0114479397758217,-0.00820608973528233,0.0214907994344351,0.00258772258366388,0.00591406282855742,-0.0155020829618927,-0.00483404750398292,-0.0181818955935399,0.00166591294722797,-0.0146715467745217,0.0254769479235492,0.00260761884850844,-0.00708422701398594
407,individual407,CLM,7,-0.00911950844940095,0.0128692547154313,-0.0218424073673375,0.0184126952426035,-0.000910298032218416,-5.8530768508738e-05,-0.0197256403306632,-0.00281829469887482,0.0071493687732028,-0.00827818085553546,-0.0105349669025938,0.0142534048408452,-0.00580644674715922,-0.00139261230169127,-0.00694933135576576,-0.0179181666734104,0.00734174865690927,0.0161579352246206,0.0298151537109559,0.0172984813057857,0.000593952967469046,0.0480172433075782,-0.0261338861519546,-0.0176849504791664,-0.00536629897005229
408,individual408,CLM,7,-0.0107804360851864,0.0158249586169294,-0.0219667439763433,0.0114557333728021,-0.00507762071607908,0.000233532442924883,-0.0192214979999152,-0.00171676042638726,-0.00606308290134966,-0.0075993788817691,0.0025395290560302,0.0163592369887157,0.00680435002109479,0.00459069169548152,-0.00240380646009756,-0.00749882319222604,0.00765462442538289,0.0175502441913124,0.0444085870145073,0.0253837403656478,-0.0152884371290195,0.0623848330475022,-0.0562435704538481,-0.00919748037276531,-0.016424774364443
409,individual409,CLM,7,-0.00983122349859488,0.0170756061128302,-0.0195854783646271,0.00755843863603348,-0.00300319533993714,-0.00469581609209527,-0.0215572011827553,-0.000721594247044308,0.000143236014583364,-0.00618106416835091,-0.00393036887936096,0.0131076871026562,0.000554656932627898,0.00341453816584563,-0.00737215251571537,-0.00892035874236771,0.0152876748882847,0.0302581911756743,0.0397159763857826,0.0219342492460245,-0.0108838460491127,0.0529824150022081,-0.0353721212446737,-0.00783255567817101,-0.0139129323961662
410,individual410,CLM,0,-0.00467294950552785,0.00932568259077764,-0.0202031200982168,0.0179720427608894,-0.00480441316016321,0.00224799617873553,-0.0141237347843729,-0.00183530310443446,0.00418985466190996,-0.00328113415349622,-0.00970234877738675,0.0134921362137654,0.000580960996596452,0.00645131333376347,-0.00388368918998779,-0.00647102480600035,0.00702772642853157,0.019950363024697,0.0382514511156613,0.0174513801494862,-0.0127402215081583,0.0496556428761752,-0.0249183182538943,-0.0124277861994782,-0.0157656285455861
411,individual411,CLM,0,-0.0107044975665225,0.0207508734377196,-0.0182756355469151,0.002295460460969,-0.00299953519625543,-0.00547951319870666,-0.0253208547474534,-0.00151880662007576,-0.00396203961813783,-0.00946989167518994,-0.00137614057501393,0.0161241105414734,-0.00557749992291134,0.00257994294337509,-0.0115381759038418,-0.00667630737176079,0.009157294727397,0.0148935187492618,0.0390083634990184,0.020481496408791,-0.00549604779288606,0.0582231399331238,-0.0321963968599216,-0.00504470596687998,0.00422998507206785
412,individual412,CLM,7,-0.0109972500662362,0.0150803867112222,-0.0219079499506594,0.0168778282589621,-0.00380030619447401,0.000189180365940862,-0.0152516495285706,0.000679734376860476,0.000932099528126865,-0.0107174631084761,-0.00367717489604877,0.0149833192648954,-0.00165535109153495,0.00212925917009011,-0.0218292056826481,-0.00659356086731168,0.00188563294610183,0.00842450825866036,0.0343736225725019,0.0173896743820576,-0.00083733841582093,0.0489838316009912,-0.0407044786093552,-0.0270959291835387,-0.000246079898880645
413,individual413,CLM,0,-0.00967464486319484,0.0212244762826369,-0.0176645407065688,-0.00378310179276533,-0.000876022339170083,-0.00323841786684899,-0.0258307752352877,-0.00431871743305343,-0.000877182306410545,-0.0122562528440751,-0.0156880385556168,0.0129587918261414,0.0044442761081587,0.010140078363251,-0.0160442214680083,-0.00057605357030441,0.0107303401986547,0.0187175937361259,0.0401495816666456,0.00907521822459957,-0.00767065736699945,0.0451592343076674,-0.0426148596445259,-0.0163035527330823,-0.000799869699519472
414,individual414,CLM,0,-0.0063395628266369,0.0107196917847692,-0.0205169647618037,0.0202137900311014,-0.00109509399332656,-0.00538627322699426,-0.0181784734579279,-0.00288037210553567,0.00698607204641382,-0.00624496259039434,-0.0141269941600953,0.0239675299312958,0.0069004463643881,0.0127655231101813,-0.0157657423068977,0.00200548104170262,0.0155674692459805,0.0126749619390054,0.0424064755154156,0.0107073890852283,0.00210326063324105,0.056091460326329,-0.0251602144793995,-0.0074690797407515,-0.00176080957078018
415,individual415,CLM,0,-0.00832647854007694,0.0148781060202418,-0.0208711580944936,0.0128775225771785,-0.00693644097647243,0.000432810132346294,-0.0206892743238959,-0.000272373116484454,0.0021904465591485,-0.0138027788894882,0.0101753900784074,0.00296963894441014,-0.00835034431260632,0.00686883464150805,-0.0196296653191549,0.00614887349723194,-0.0023229329977139,0.0304886099953867,0.0506260550895368,0.0228962621662081,-0.0123253392290362,0.0437975780183251,-0.03139041666027,-0.00904203009928743,0.0117165442195394
416,individual416,CLM,7,-0.00828039141110058,0.0149477689376747,-0.0201248399210688,0.0118404562833618,-0.00595021752407773,2.68384014086178e-06,-0.0211876828044153,0.000365419158048901,0.00187223507403623,0.00298140519068556,-0.00183962765284379,0.00425075988417825,-0.0027420280174822,0.0025022150142928,-0.0107110440349407,-0.00362988992933517,0.00926266994951573,0.0254577612665463,0.0500690625051403,0.0202634822850846,-0.00824216277861419,0.041660315494292,-0.0377993159604331,-0.0028567749204722,-0.0133444015268959
417,individual417,CLM,0,-0.00386140019214624,0.00931129570850192,-0.0202861992474669,0.0212371575737337,-0.00233995364327375,-0.00506501583864936,-0.0156330874229734,-0.000386535722649361,0.00464862619872798,0.000953909289975272,-0.00683078587412006,0.012238018198983,0.00589771399954716,-0.000146449701853719,-0.00895856358317223,-0.00298008990394989,0.00780449972766529,0.0207117025509436,0.0414476940451147,0.0194696767482262,-0.00919353623333878,0.0483208420547059,-0.0373577213007019,-0.0157380139922639,-0.00831032414704665
418,individual418,CLM,0,-0.0102399331249881,0.0252625056435165,-0.0149175715117158,-0.0127786979530734,-0.00106291980535943,-0.00313265608986225,-0.0267415062431084,-0.00541422690459203,0.00466506940979294,0.00509533169466451,-0.00350904037644729,0.0145205171417137,0.000184741022252511,0.0157015210836078,-0.01202903569987,-0.00205970206133415,0.00140996309841281,0.0269145538082529,0.0341442773319747,0.0292225813565617,-0.0053986140606758,0.0469832610022996,-0.0346633307129878,-0.00443451255697856,-0.00381953300871317
419,individual419,CLM,7,-0.0114127992982592,0.0128212576576256,-0.0230453521137068,0.021447972162858,-0.0032769048482255,-0.000304082280544268,-0.0218554816643529,0.00388775709865456,0.00759305617703454,-0.00166847992385279,0.000365625600337416,0.0140167728160384,0.000615163111302771,0.00188518248643077,-0.0104889532575443,-0.00967715563392645,0.0141745625751056,0.0289043349457181,0.0627587190524744,0.0299591270324426,-0.0185859761147076,0.0497282779778342,-0.0391779376281713,-0.0115283505635038,-0.0103522820128315
420,individual420,CLM,0,-0.0107093950529142,0.0160364127700417,-0.0232402216561422,0.0130407067325044,-0.00917731735175051,-0.000607320494373188,-0.0212998094638749,-0.0030547119693767,0.00439345534442123,-0.00411397476725395,0.00056900796111065,0.00209758356484056,-0.00535118850585824,-0.00404498981440305,-0.0166911980016855,0.00405936783468377,0.00200674298668659,0.0351278766841407,0.0494976905582533,0.018450990990209,-0.0136492898561097,0.0389327025368151,-0.0478189324427073,-0.00684598696062276,0.0239255494586777
421,individual421,CLM,7,-0.0108831934881636,0.0159034893380814,-0.0209499028975515,0.0113393948135966,-0.00986310906199531,-0.00180314380844014,-0.018204544229992,-0.00345329486191936,0.0031253150653343,-0.010924641302289,0.0164181267654238,0.00534540531320613,-0.0175765749371913,-0.00655797082484434,-0.0241555575299977,0.00814983904676664,0.00935962260266065,0.0291952005031314,0.0432379973007967,0.0170553633960321,-0.00437873111479241,0.0458343473672442,-0.0351296573910467,-0.00509030198813973,0.00959714089050348
422,individual422,CLM,0,-0.0086621600331986,0.0171152298628417,-0.0186782559031727,0.00760455789114355,-0.0096993363988612,-0.00260395796238567,-0.0228800730968135,-0.00271181612076334,0.00988209732102695,-0.00479904310843578,0.0044434738765252,0.00107101881532886,-0.0167758897001789,0.00683812656254872,-0.0232857375537966,0.00913042956127551,-0.000476188699061533,0.0344189655853568,0.0418809266816712,0.0196609757620332,-0.00913588538871558,0.0415603468900039,-0.0398287480833222,-0.00777624430556626,0.0133780753136987
423,individual423,PUR,5,-0.0003645968735123,0.0146028892077415,-0.0143760902872137,0.00182700898184054,-0.00536131041503009,0.000385345645780341,-0.0215289884982026,-0.00567467697385345,4.55444686961003e-05,-0.031478034033944,-0.0101469745710863,0.0326472582592905,0.00206098939103538,-0.0105588208946344,0.0110196232882956,-0.00309064707330976,0.0085984731740554,-0.0150752274643246,-0.00161888740750999,-0.0148913503881762,0.00768805189774187,-0.0227916734442127,0.0181210699963005,-0.00179088504613259,-0.0228147930188538
424,individual424,PUR,5,-0.00596574148675706,0.0163209352709931,-0.0159958092687227,0.00459680802401374,-0.00588262325987626,0.000230107522013252,-0.0298833322974191,-0.000344841449038943,0.00462955421954946,-0.0362534475404476,-0.00732354963441267,0.0507364906300659,-0.00451575223425281,-0.000394501292438985,0.0197252528102813,-0.00565739847917522,-0.00907862811136795,-0.0116630710108209,-0.00537692725692409,-0.0181803653422938,0.00373009210662332,-0.0486969151757658,0.0209520274391736,0.00559906468155659,-0.030615043946583
